16
(1597,1100)
(123,810)
(1036,1134)
(1927,1757)
(1592,124)
(835,1155)
(1748,699)
(1318,293)
(1213,1593)
(909,1173)
(1494,387)
(6,372)
(1705,1422)
(1068,645)
(115,919)
(1899,1439)
(76,707)
(1269,1373)
(830,1555)
(1305,1614)
(873,123)
(106,1729)
(808,1277)
(859,968)
(1903,794)
(219,1250)
(458,681)
(489,1405)
(431,1899)
(120,1791)
(778,229)
(179,69)
(1525,646)
(779,1355)
(874,155)
(1528,816)
(1449,288)
(1757,1192)
(278,351)
(658,614)
(1886,623)
(614,1969)
(938,251)
(1640,1046)
(1668,1693)
(1941,659)
(1407,1076)
(1990,157)
(1730,347)
(1585,1594)
(1920,83)
(1965,1571)
(1402,396)
(1854,910)
(1783,743)
(1494,1416)
(619,1769)
(493,1267)
(618,636)
(1701,1886)
(690,1121)
(1109,1418)
(1986,837)
(314,1883)
(1329,157)
(321,1627)
(1569,1545)
(256,699)
(1318,1305)
(1139,1589)
(1040,242)
(628,834)
(1560,1859)
(1777,114)
(1414,1920)
(1440,738)
(1999,1343)
(518,1480)
(1227,370)
(636,1972)
(1,1509)
(1569,1290)
(832,137)
(475,679)
(1284,1353)
(1480,221)
(84,1544)
(1507,1601)
(1903,1784)
(1669,431)
(1565,1802)
(1013,619)
(1312,1384)
(744,1229)
(970,1942)
(999,1658)
(1970,1662)
(117,673)
(1155,49)
(1855,1518)
(705,68)
(562,1377)
(1329,1026)
(1282,674)
(1503,104)
(638,1865)
(1674,1243)
(488,648)
(615,625)
(205,1276)
(1161,1699)
(1747,353)
(778,1239)
(704,268)
(1017,1799)
(946,830)
(863,1944)
(514,407)
(1604,767)
(939,1937)
(1757,198)
(1258,248)
(543,1255)
(900,1532)
(1290,13)
(1715,1125)
(1170,493)
(429,84)
(664,1048)
(299,212)
(1094,1836)
(1156,1516)
(26,451)
(509,230)
(144,0)
(854,1969)
(1434,384)
(1324,345)
(1778,1009)
(1367,853)
(328,562)
(879,1574)
(928,488)
(100,300)
(1282,186)
(207,1501)
(250,1817)
(1441,421)
(670,423)
(1402,130)
(471,173)
(162,1822)
(465,1921)
(1097,209)
(258,102)
(1115,1906)
(1163,1699)
(468,831)
(535,1621)
(623,1217)
(514,1385)
(699,50)
(1016,0)
(833,956)
(432,1137)
(512,1865)
(998,467)
(130,1566)
(149,666)
(1266,1099)
(1651,250)
(185,1412)
(609,264)
(1959,1185)
(465,816)
(1020,53)
(1629,585)
(1783,1365)
(1936,887)
(1571,582)
(1190,1860)
(1340,678)
(294,612)
(1872,1391)
(1409,1892)
(871,1122)
(578,33)
(1131,713)
(756,779)
(20,1904)
(70,989)
(1845,1023)
(560,1514)
(474,1564)
(1507,290)
(1413,1744)
(1470,1939)
(838,1524)
(646,559)
(406,1501)
(586,916)
(1967,1974)
(1254,1843)
(584,602)
(890,98)
(460,251)
(1153,771)
(1245,663)
(1622,1591)
(176,477)
(792,1859)
(918,602)
(1230,562)
(1426,1742)
(1531,104)
(1418,1479)
(1458,582)
(533,381)
(172,566)
(354,663)
(109,698)
(1075,1469)
(1795,1526)
(829,169)
(1592,516)
(1372,1733)
(719,478)
(826,96)
(749,839)
(1341,899)
(15,1256)
(389,1636)
(214,1361)
(846,493)
(1716,750)
(1539,1065)
(483,84)
(931,31)
(1219,1514)
(1324,844)
(665,1042)
(234,762)
(1314,1972)
(1521,966)
(623,766)
(540,308)
(137,1394)
(343,1464)
(903,1570)
(608,775)
(1213,181)
(1731,109)
(745,1935)
(1657,1451)
(727,513)
(866,1775)
(151,1044)
(1424,1414)
(117,562)
(541,972)
(1495,1745)
(128,59)
(1460,1054)
(532,1712)
(1509,1350)
(1456,767)
(1339,1486)
(928,173)
(1668,1230)
(1370,1307)
(1676,1547)
(1487,272)
(1245,1452)
(1802,1655)
(392,151)
(362,1908)
(1782,659)
(429,1396)
(1903,739)
(1445,1576)
(239,218)
(153,1759)
(714,1838)
(1370,1886)
(1202,1275)
(330,1341)
(1022,222)
(970,181)
(1834,749)
(442,355)
(1238,649)
(124,372)
(961,1091)
(332,949)
(1408,770)
(715,582)
(529,564)
(1951,478)
(1173,767)
(1459,333)
(1487,1245)
(1749,269)
(1007,1755)
(673,1197)
(1679,1841)
(285,663)
(465,197)
(1267,13)
(1104,12)
(586,992)
(573,1946)
(251,1282)
(23,1215)
(269,1718)
(1040,1510)
(516,1600)
(398,1378)
(470,122)
(445,290)
(1645,492)
(1308,1731)
(1508,89)
(605,886)
(1912,1785)
(1852,494)
(169,941)
(470,1404)
(485,816)
(1310,506)
(632,1191)
(288,1096)
(302,1599)
(1619,17)
(92,1464)
(834,929)
(918,53)
(780,789)
(953,390)
(892,1276)
(1166,449)
(1361,899)
(431,1402)
(1612,1172)
(1356,1173)
(694,269)
(131,327)
(1818,1951)
(1859,1499)
(1733,1690)
(332,401)
(1594,1302)
(927,793)
(592,410)
(1706,1384)
(902,617)
(1579,1708)
(1551,1655)
(132,619)
(1018,92)
(541,888)
(380,621)
(472,338)
(1226,1099)
(1973,1955)
(974,494)
(782,551)
(1813,1487)
(1723,24)
(885,541)
(1539,1913)
(1633,831)
(858,1069)
(1231,1600)
(1591,414)
(58,57)
(716,1340)
(898,1986)
(1508,1546)
(559,991)
(1918,216)
(1981,1837)
(1277,1908)
(895,586)
(1683,257)
(1933,1332)
(1370,239)
(841,203)
(1897,86)
(230,13)
(875,459)
(1885,1164)
(1834,1227)
(1706,188)
(443,1728)
(1148,1476)
(1133,856)
(1614,1447)
(1859,301)
(1767,1217)
(1120,888)
(862,342)
(402,1359)
(638,398)
(173,431)
(1633,528)
(1256,763)
(385,1555)
(619,1364)
(906,1779)
(324,1595)
(737,1586)
(911,1462)
(1957,1393)
(1028,1568)
(738,679)
(1761,1829)
(241,1382)
(846,1742)
(499,1370)
(1802,1460)
(1764,1177)
(1185,1975)
(261,220)
(1068,1619)
(846,1545)
(1199,911)
(1228,180)
(1688,849)
(706,1445)
(452,1655)
(1723,741)
(951,108)
(257,1847)
(333,1248)
(1947,1255)
(1918,1951)
(1543,1010)
(702,548)
(1060,633)
(446,1095)
(1838,1021)
(1238,425)
(95,893)
(912,1143)
(1338,574)
(403,874)
(1247,1384)
(1259,779)
(1112,967)
(549,1265)
(293,425)
(1970,1834)
(1450,914)
(33,1344)
(47,1469)
(1878,180)
(561,1857)
(1666,650)
(32,127)
(1810,248)
(992,1332)
(1797,1220)
(271,256)
(1795,1466)
(1719,313)
(1012,1725)
(28,1542)
(1799,271)
(1406,1590)
(968,1419)
(1497,1971)
(101,378)
(1295,1096)
(1752,1433)
(329,1700)
(1906,422)
(387,898)
(1250,714)
(1995,445)
(230,1017)
(1406,1533)
(669,1924)
(1996,25)
(1862,1252)
(1785,33)
(964,1255)
(1324,73)
(1734,673)
(1792,1022)
(229,1211)
(716,63)
(56,1145)
(613,1127)
(1663,148)
(8,873)
(44,1715)
(1233,1713)
(527,1556)
(1569,59)
(1743,277)
(1921,972)
(1938,1748)
(690,986)
(416,250)
(1257,883)
(260,602)
(1397,1975)
(1542,976)
(1305,87)
(1665,309)
(1119,1943)
(879,1496)
(641,1714)
(1724,60)
(1244,105)
(1102,427)
(1916,1990)
(1203,1631)
(1467,1855)
(89,445)
(986,1604)
(268,1096)
(139,576)
(109,1615)
(806,835)
(855,1181)
(1125,1017)
(1882,682)
(132,1117)
(725,147)
(304,549)
(371,99)
(1657,688)
(1232,1314)
(1425,678)
(1815,461)
(867,1389)
(1929,617)
(1871,21)
(229,898)
(1621,645)
(126,1822)
(1967,1026)
(706,451)
(1556,1249)
(1437,1175)
(1294,1470)
(517,1859)
(1823,1303)
(1319,415)
(364,539)
(1270,21)
(656,1253)
(162,1286)
(1851,1950)
(548,1075)
(359,1379)
(824,419)
(672,1860)
(1544,1505)
(534,1942)
(668,986)
(650,720)
(147,1154)
(144,1024)
(1414,1964)
(401,294)
(62,1985)
(1738,320)
(435,1043)
(1429,582)
(245,1650)
(381,1524)
(1414,1992)
(946,1918)
(193,589)
(1330,726)
(1401,1397)
(808,1815)
(493,1192)
(1128,1178)
(1438,906)
(1216,592)
(1009,66)
(149,1336)
(877,1213)
(871,1349)
(1435,1344)
(550,900)
(260,275)
(1899,1964)
(382,1026)
(1424,1502)
(697,625)
(1655,1451)
(416,1643)
(1082,173)
(1380,66)
(1839,84)
(1203,1921)
(813,38)
(1085,111)
(436,646)
(84,1103)
(788,785)
(1747,1731)
(452,1109)
(1924,224)
(1469,525)
(853,1891)
(423,1165)
(1718,1550)
(765,1571)
(274,812)
(1055,995)
(1160,984)
(1779,1236)
(409,862)
(1491,1574)
(283,764)
(1481,1918)
(402,958)
(490,1840)
(1392,627)
(1607,1248)
(1040,473)
(360,1621)
(886,1062)
(1975,1306)
(817,371)
(72,1629)
(340,1950)
(1034,284)
(1095,1441)
(1093,1502)
(1549,1635)
(1754,1822)
(928,802)
(1728,863)
(1947,1867)
(876,1098)
(672,1193)
(118,1271)
(1191,1603)
(1079,933)
(623,1682)
(439,159)
(1345,635)
(1091,180)
(1325,1956)
(1313,1697)
(845,670)
(820,311)
(525,1646)
(708,852)
(380,467)
(1418,687)
(955,1391)
(515,1135)
(1416,206)
(509,1754)
(1814,517)
(212,164)
(1255,649)
(1591,981)
(487,1473)
(449,702)
(1819,1967)
(1795,1952)
(1754,1589)
(881,1501)
(215,683)
(1883,966)
(1928,1661)
(1221,524)
(1295,1660)
(1336,1985)
(1906,1010)
(1127,1097)
(1352,1322)
(998,823)
(1053,906)
(1519,124)
(1804,1190)
(1141,277)
(1542,83)
(1407,1090)
(236,1958)
(421,528)
(1296,291)
(377,1176)
(1503,1259)
(58,17)
(750,488)
(1123,1711)
(842,1170)
(574,74)
(278,758)
(1199,481)
(390,1564)
(1822,1534)
(635,1011)
(597,210)
(907,884)
(898,435)
(417,1114)
(362,1675)
(115,877)
(1975,1092)
(116,1166)
(699,11)
(807,1772)
(1257,963)
(582,1957)
(538,364)
(1744,20)
(1027,108)
(1781,1349)
(1686,689)
(1548,1733)
(1313,1539)
(1932,1065)
(1052,970)
(1595,491)
(1284,602)
(320,1296)
(1952,1034)
(473,899)
(484,167)
(817,1545)
(681,429)
(1090,1867)
(732,888)
(1250,1201)
(1615,693)
(153,1570)
(379,126)
(1567,1404)
(1714,1718)
(704,1162)
(1460,1246)
(1790,668)
(640,1302)
(185,1074)
(1291,1029)
(54,741)
(1224,1160)
(1404,1735)
(1537,1615)
(1587,1218)
(135,1410)
(1122,1410)
(330,1485)
(473,426)
(1194,1165)
(1492,1418)
(23,684)
(570,1667)
(1855,377)
(808,589)
(1203,1297)
(1374,925)
(904,173)
(1610,1085)
(716,1150)
(1896,972)
(623,1874)
(1320,226)
(1943,1782)
(176,1422)
(842,562)
(1214,1288)
(1679,1958)
(914,234)
(1831,714)
(1427,224)
(1757,942)
(929,1456)
(960,1700)
(891,820)
(482,1947)
(738,636)
(404,804)
(1619,59)
(1640,821)
(909,1500)
(1131,454)
(1198,958)
(185,1027)
(731,1667)
(882,661)
(1220,1778)
(157,1519)
(1505,983)
(270,605)
(1141,478)
(28,1862)
(781,1935)
(503,1966)
(1670,1062)
(321,1082)
(1238,815)
(1266,1380)
(1033,191)
(1605,1856)
(417,267)
(1007,797)
(743,481)
(1326,234)
(802,1139)
(408,164)
(1190,1005)
(1875,276)
(1367,1803)
(1094,1605)
(535,927)
(1533,1741)
(1310,734)
(1610,514)
(726,985)
(496,62)
(870,1112)
(954,1447)
(1461,1966)
(565,968)
(1909,1013)
(812,1314)
(1154,784)
(1392,520)
(1765,981)
(1061,866)
(1576,1614)
(1404,345)
(635,1595)
(1087,684)
(186,1200)
(843,1144)
(1133,1722)
(1203,162)
(1239,950)
(1401,1509)
(687,1684)
(1949,582)
(1985,1126)
(1164,1543)
(929,1681)
(1601,1036)
(455,1577)
(380,603)
(1942,887)
(25,1917)
(1938,541)
(156,168)
(1518,694)
(943,1200)
(1219,654)
(1725,1084)
(1303,1300)
(68,1555)
(1957,591)
(244,1552)
(1148,1386)
(1349,1350)
(897,76)
(842,292)
(460,1136)
(1093,1850)
(809,56)
(1557,571)
(600,1610)
(722,1105)
(574,1121)
(717,1846)
(1158,1501)
(80,1789)
(11,819)
(1082,669)
(83,1935)
(1965,867)
(1849,416)
(1214,708)
(1000,1745)
(1907,665)
(1928,627)
(522,1538)
(1284,947)
(143,1556)
(909,39)
(1430,1153)
(185,112)
(213,1900)
(269,1872)
(1293,1270)
(166,115)
(1954,768)
(1779,242)
(583,65)
(173,428)
(1546,505)
(272,825)
(108,8)
(597,120)
(1826,461)
(272,1160)
(887,402)
(1208,1786)
(1000,852)
(164,1061)
(39,1923)
(842,1728)
(1310,954)
(1618,334)
(582,183)
(788,791)
(44,1829)
(1947,1115)
(1995,847)
(1597,590)
(1530,333)
(990,1150)
(1590,543)
(187,1205)
(1404,392)
(174,1186)
(1236,283)
(677,1595)
(185,1829)
(390,1816)
(1989,477)
(1765,1681)
(1598,541)
(690,640)
(197,565)
(1944,975)
(611,369)
(526,1819)
(1657,1593)
(1195,704)
(1534,28)
(242,755)
(1693,197)
(1529,1474)
(694,161)
(1790,104)
(221,60)
(1440,1756)
(748,757)
(272,1976)
(507,488)
(231,333)
(345,1303)
(1230,1798)
(345,646)
(156,584)
(823,1367)
(1781,353)
(1395,70)
(1414,1340)
(1411,1708)
(356,588)
(429,1376)
(549,944)
(1514,584)
(930,1901)
(1257,217)
(944,1485)
(1283,1068)
(1134,1266)
(508,405)
(1219,1017)
(912,262)
(335,1350)
(1779,672)
(89,1710)
(670,1200)
(15,585)
(372,1354)
(142,1648)
(1908,925)
(556,1606)
(668,1341)
(1414,1010)
(1567,812)
(1041,722)
(1903,1915)
(1792,1136)
(474,1648)
(714,1081)
(1374,671)
(212,898)
(787,791)
(1361,714)
(1207,1763)
(1008,1366)
(206,876)
(1791,147)
(1366,563)
(650,1789)
(1493,1257)
(180,862)
(815,1227)
(957,1683)
(994,1678)
(1520,1776)
(85,1628)
(775,426)
(1926,424)
(522,1098)
(702,1491)
(943,568)
(1560,59)
(1470,1034)
(229,441)
(1071,750)
(330,685)
(1799,299)
(528,1746)
(1661,1633)
(705,1644)
(656,403)
(767,1606)
(1972,1847)
(1016,1505)
(819,699)
(1240,714)
(682,1889)
(1406,1666)
(1310,1892)
(600,1546)
(88,1972)
(1950,1214)
(1464,1723)
(664,247)
(1672,1334)
(583,1579)
(778,1674)
(1821,951)
(1891,860)
(1553,1517)
(1679,255)
(275,1745)
(1597,1444)
(1739,202)
(1271,1284)
(1836,350)
(816,607)
(1808,1320)
(947,1022)
(1130,98)
(1922,1208)
(1596,1300)
(1111,540)
(1758,337)
(592,376)
(1250,1894)
(1890,1367)
(843,782)
(457,556)
(1336,1264)
(1285,362)
(1863,1577)
(1267,529)
(108,600)
(1147,570)
(1274,299)
(660,1932)
(797,1723)
(1111,1271)
(1644,1130)
(1085,1980)
(1352,762)
(1149,1828)
(1638,1017)
(1295,1392)
(1943,1614)
(1584,730)
(824,688)
(916,1445)
(618,808)
(825,1443)
(1169,1908)
(1482,1117)
(986,420)
(1832,1776)
(252,86)
(396,26)
(686,994)
(330,532)
(562,934)
(510,1214)
(1398,349)
(1612,1526)
(1024,64)
(1746,1737)
(113,716)
(117,1027)
(277,1217)
(242,1554)
(1045,908)
(1971,458)
(251,496)
(1643,1368)
(679,33)
(1041,619)
(973,1918)
(1884,505)
(1319,1801)
(25,118)
(1853,1567)
(1982,75)
(1621,77)
(1452,388)
(1468,1995)
(99,1171)
(1711,1506)
(1972,739)
(565,1809)
(1024,1661)
(1484,119)
(1000,241)
(187,1828)
(779,503)
(690,1234)
(87,927)
(1070,1898)
(307,1703)
(1531,430)
(1720,839)
(1291,1791)
(748,376)
(1297,57)
(1083,1695)
(1367,1392)
(444,1066)
(1460,835)
(1976,1600)
(1125,713)
(1523,1698)
(1210,1439)
(1600,1418)
(825,1060)
(1477,1344)
(1276,766)
(1492,1307)
(1366,1185)
(1213,1311)
(1731,1171)
(30,1633)
(1849,1129)
(1988,757)
(1000,1837)
(1563,877)
(540,331)
(1997,784)
(934,452)
(1626,1457)
(1482,1174)
(257,595)
(197,784)
(1059,868)
(190,425)
(394,45)
(105,1094)
(1274,1908)
(1663,1205)
(1437,1314)
(1776,844)
(1399,1796)
(851,1435)
(961,1237)
(260,1712)
(1190,867)
(1625,1607)
(1285,805)
(1902,1532)
(1932,1906)
(70,1895)
(454,1069)
(1280,449)
(1825,789)
(1227,1322)
(118,1201)
(1239,496)
(114,294)
(1242,337)
(609,148)
(890,1399)
(1278,612)
(1534,835)
(1359,917)
(1509,44)
(129,229)
(1770,1393)
(209,893)
(619,1793)
(304,1892)
(925,1525)
(809,1927)
(409,502)
(1352,544)
(1024,1699)
(975,1195)
(227,411)
(391,834)
(1753,1955)
(1806,702)
(1482,317)
(91,725)
(1633,877)
(194,577)
(1249,267)
(1810,47)
(1212,1234)
(809,1562)
(1375,1619)
(376,964)
(832,38)
(1050,233)
(560,21)
(759,1054)
(1209,1269)
(1522,803)
(1163,1210)
(1474,202)
(973,1073)
(1897,323)
(570,1483)
(1145,937)
(252,313)
(397,695)
(830,41)
(1673,795)
(1305,90)
(509,891)
(1948,1586)
(257,825)
(1289,306)
(1299,1781)
(824,859)
(512,1293)
(1955,1904)
(1561,1873)
(852,1077)
(1023,286)
(1072,101)
(1008,669)
(739,1910)
(1473,498)
(1179,1837)
(837,290)
(464,629)
(1537,1402)
(716,1823)
(1569,474)
(1486,1246)
(1439,1383)
(1104,1635)
(988,1073)
(1850,153)
(990,13)
(1587,206)
(1984,1619)
(1332,1914)
(52,878)
(777,161)
(1872,1291)
(239,1219)
(368,1011)
(478,678)
(1869,451)
(1340,156)
(323,1862)
(1105,1997)
(616,474)
(1535,222)
(1500,1207)
(679,1833)
(1607,941)
(504,1183)
(1911,1997)
(688,1203)
(1529,458)
(559,40)
(1677,1309)
(1074,1173)
(1933,1720)
(1701,1942)
(1906,1981)
(48,255)
(931,495)
(1227,1038)
(1385,1076)
(1463,1904)
(1904,1672)
(1311,1616)
(831,1759)
(1255,451)
(1112,544)
(490,1148)
(1379,1608)
(1835,990)
(627,1873)
(655,1871)
(1470,17)
(952,1045)
(1428,1370)
(313,721)
(383,465)
(1229,779)
(1557,1157)
(1603,961)
(761,819)
(795,112)
(1195,627)
(1793,566)
(768,788)
(474,1303)
(292,1135)
(20,955)
(1262,1292)
(899,740)
(1915,544)
(1268,1575)
(37,1863)
(418,1630)
(1279,1810)
(1630,444)
(1414,216)
(254,1446)
(552,884)
(909,1261)
(1976,768)
(1245,265)
(1865,1566)
(1013,1804)
(1052,816)
(1578,1183)
(1994,76)
(430,1860)
(1865,1933)
(1280,1190)
(1838,448)
(454,1227)
(965,1168)
(833,1697)
(1417,330)
(385,1120)
(1255,364)
(689,375)
(422,1808)
(419,728)
(1840,1586)
(1157,1849)
(1618,727)
(514,1945)
(1594,662)
(898,956)
(407,362)
(892,597)
(212,255)
(608,61)
(936,936)
(1106,404)
(1320,547)
(1987,685)
(745,271)
(111,649)
(1737,131)
(448,723)
(147,746)
(1713,1687)
(661,1214)
(61,633)
(1023,329)
(53,46)
(58,382)
(1407,1397)
(1774,1042)
(1424,1924)
(1744,57)
(656,89)
(467,937)
(585,1259)
(315,1912)
(103,234)
(1558,839)
(1792,350)
(68,533)
(241,784)
(571,1894)
(1686,819)
(96,976)
(607,1194)
(1020,1036)
(1192,1666)
(525,1538)
(504,1741)
(169,255)
(357,688)
(1040,1198)
(970,1633)
(867,1616)
(767,714)
(635,1776)
(1435,996)
(1425,1527)
(1337,1658)
(1262,905)
(1382,1386)
(1382,764)
(1007,489)
(280,928)
(679,1566)
(648,504)
(1669,1934)
(1510,1063)
(1802,917)
(1806,521)
(1546,217)
(13,907)
(857,574)
(890,1009)
(1368,1)
(902,1114)
(1077,578)
(982,187)
(1418,736)
(483,668)
(863,1041)
(980,370)
(1644,1036)
(447,1152)
(643,1311)
(253,1235)
(217,1621)
(1859,1333)
(1389,1757)
(140,109)
(1891,1750)
(1046,152)
(1864,156)
(272,1582)
(601,1495)
(1578,419)
(248,1424)
(35,1455)
(1644,1549)
(1467,1640)
(1389,1590)
(651,1245)
(841,1150)
(1916,272)
(488,675)
(668,1250)
(382,432)
(1900,1041)
(323,161)
(899,306)
(1809,1352)
(1713,102)
(1886,1192)
(1653,1374)
(137,1972)
(955,1748)
(599,827)
(768,529)
(733,343)
(1457,600)
(168,288)
(1521,693)
(1798,1735)
(1762,1291)
(93,855)
(1732,909)
(713,518)
(1946,958)
(1982,1801)
(599,530)
(1529,886)
(723,1700)
(1152,1158)
(773,60)
(352,226)
(1426,1127)
(1544,1299)
(532,732)
(1782,1491)
(1955,1702)
(569,358)
(1751,847)
(1280,568)
(315,1)
(1910,1110)
(1159,676)
(1535,1069)
(779,1137)
(397,184)
(22,798)
(774,939)
(1188,885)
(1211,1165)
(1812,1886)
(1179,957)
(220,515)
(898,1590)
(1220,1078)
(806,616)
(737,526)
(1959,1741)
(205,1574)
(1224,290)
(287,1396)
(92,503)
(1612,356)
(1065,763)
(1524,170)
(895,1901)
(1905,1681)
(1807,1957)
(1180,1174)
(1369,631)
(400,771)
(1663,879)
(647,900)
(342,1919)
(372,593)
(1555,1702)
(1432,1768)
(1873,1659)
(874,1110)
(1615,1797)
(1215,772)
(344,1946)
(659,1290)
(717,1118)
(651,1470)
(516,1750)
(1869,164)
(1740,230)
(1782,523)
(1275,703)
(1805,673)
(136,1307)
(860,954)
(1733,1853)
(637,1262)
(819,1889)
(855,1492)
(1099,346)
(1095,791)
(1100,1918)
(853,1321)
(1847,1398)
(1341,123)
(538,936)
(708,1315)
(1984,211)
(1593,182)
(1663,628)
(499,1230)
(140,641)
(192,266)
(898,6)
(209,818)
(1912,144)
(1463,1059)
(778,779)
(1364,1791)
(669,1293)
(150,1562)
(775,833)
(177,68)
(1894,466)
(1005,1265)
(874,412)
(511,1898)
(1743,1918)
(814,1844)
(1562,505)
(795,1557)
(1135,1500)
(1883,329)
(963,1479)
(145,625)
(698,1504)
(99,1686)
(820,278)
(849,737)
(1754,1550)
(624,1713)
(1903,1327)
(489,1320)
(605,1757)
(1951,1402)
(6,253)
(1401,221)
(783,164)
(1083,699)
(1032,1359)
(181,1015)
(1213,758)
(924,1314)
(808,1675)
(1694,1783)
(1584,977)
(1205,156)
(1549,1204)
(234,1959)
(1510,454)
(235,783)
(746,409)
(907,1039)
(556,323)
(275,109)
(323,1200)
(839,1658)
(1731,1381)
(40,859)
(1753,1133)
(1617,3)
(1456,1738)
(1521,754)
(1191,1092)
(1796,1932)
(1046,1563)
(1722,1542)
(1110,1753)
(1104,1450)
(1456,166)
(1845,765)
(1177,1487)
(1692,481)
(1072,371)
(389,790)
(1501,1504)
(497,595)
(1735,399)
(1236,1952)
(103,1101)
(1151,1441)
(292,1462)
(300,1604)
(1884,800)
(1831,887)
(238,1061)
(1628,768)
(1237,1116)
(1247,62)
(1798,618)
(593,172)
(1118,629)
(334,96)
(1924,526)
(192,566)
(297,1051)
(204,252)
(901,1964)
(911,256)
(1482,412)
(800,470)
(407,1271)
(682,1372)
(920,819)
(47,776)
(1159,1464)
(1565,468)
(1825,83)
(704,1782)
(864,731)
(1563,1758)
(369,1215)
(1921,19)
(758,486)
(1025,986)
(257,1622)
(1822,230)
(458,1325)
(738,1699)
(1484,1168)
(1150,433)
(670,1258)
(768,1220)
(479,829)
(977,78)
(1290,1024)
(63,335)
(1603,1728)
(1975,493)
(463,1165)
(769,1637)
(905,1908)
(1560,965)
(1480,1718)
(1424,1858)
(1630,1644)
(1373,734)
(1981,752)
(1262,1172)
(870,1934)
(823,1739)
(1154,998)
(1460,527)
(1489,1160)
(212,1613)
(1054,559)
(316,1637)
(3,269)
(1840,517)
(1782,251)
(527,717)
(1336,1745)
(937,1779)
(1369,1584)
(475,564)
(598,791)
(1784,1228)
(1124,1852)
(801,1536)
(158,200)
(1778,1482)
(563,561)
(1352,346)
(893,1920)
(897,1440)
(970,346)
(1234,1233)
(1625,438)
(773,817)
(924,158)
(1556,185)
(347,1930)
(1879,1207)
(1126,533)
(181,158)
(1114,753)
(517,1050)
(1711,1133)
(1470,1884)
(536,1459)
(1312,820)
(989,337)
(850,965)
(152,570)
(844,67)
(1189,338)
(1278,1545)
(76,1478)
(1911,1870)
(1091,392)
(729,1161)
(285,1647)
(1053,279)
(816,1830)
(327,750)
(285,480)
(851,1087)
(1227,198)
(957,1617)
(1683,1263)
(1607,520)
(1608,1740)
(799,244)
(1615,419)
(1851,1161)
(143,1291)
(1348,457)
(330,1459)
(1050,263)
(836,1819)
(1667,725)
(1777,1975)
(588,1160)
(1811,1869)
(221,1706)
(933,1366)
(125,1429)
(581,653)
(1734,16)
(565,196)
(155,1544)
(1082,1980)
(460,355)
(1006,1905)
(1454,1529)
(185,593)
(1509,622)
(10,970)
(469,749)
(839,755)
(618,1381)
(1212,293)
(960,1809)
(1970,1079)
(192,764)
(790,1648)
(895,1751)
(1251,1745)
(582,1901)
(1498,458)
(208,1883)
(482,1545)
(277,1725)
(163,598)
(704,552)
(1637,647)
(187,370)
(1926,680)
(1120,1739)
(1785,1097)
(625,731)
(1313,123)
(1730,1021)
(1047,1705)
(850,1553)
(531,1015)
(1796,831)
(965,101)
(1920,1046)
(1406,1074)
(546,1548)
(836,63)
(1324,232)
(785,714)
(243,136)
(918,655)
(1013,718)
(1974,952)
(971,1735)
(1214,1435)
(1440,1593)
(567,77)
(561,552)
(116,599)
(234,54)
(1505,1321)
(502,485)
(914,973)
(606,1746)
(1397,501)
(664,1589)
(807,1457)
(798,141)
(935,1041)
(1096,1819)
(479,1719)
(867,1238)
(79,61)
(1392,1311)
(39,1892)
(978,1849)
(1443,1285)
(220,381)
(1350,767)
(560,1540)
(794,492)
(1044,1410)
(1876,924)
(1844,365)
(1611,8)
(484,1353)
(424,1515)
(157,293)
(1149,399)
(622,1489)
(593,1455)
(1774,1138)
(473,1853)
(1638,1032)
(1944,598)
(457,50)
(216,1705)
(1943,1227)
(1006,847)
(1044,296)
(994,838)
(1078,7)
(1103,1084)
(136,998)
(828,365)
(1034,886)
(334,1400)
(1332,456)
(1268,1928)
(1771,878)
(1326,1692)
(57,272)
(1439,507)
(1846,1694)
(414,575)
(905,392)
(1492,1467)
(1943,1111)
(380,1407)
(912,1792)
(1624,1367)
(1377,789)
(666,1961)
(1907,572)
(644,780)
(382,1046)
(1251,399)
(215,1384)
(1095,1658)
(1217,226)
(523,319)
(74,239)
(1112,1866)
(1499,1855)
(1676,527)
(1829,1190)
(1330,1666)
(1564,1942)
(712,1028)
(510,1587)
(419,1154)
(1148,859)
(604,266)
(387,889)
(1173,1677)
(418,429)
(31,1546)
(1216,864)
(1840,1782)
(1425,759)
(624,497)
(1591,187)
(1892,1114)
(829,256)
(163,1313)
(1313,1138)
(1510,710)
(866,1117)
(1244,298)
(399,1722)
(532,684)
(2,579)
(680,108)
(1279,1132)
(353,129)
(1199,1836)
(1662,215)
(1209,1238)
(183,986)
(928,546)
(37,1163)
(242,606)
(223,1924)
(54,1585)
(1795,1637)
(593,947)
(1166,1423)
(1611,9)
(1457,1352)
(317,676)
(1917,726)
(1647,139)
(28,1979)
(1193,1896)
(1412,203)
(1477,534)
(1661,978)
(62,71)
(434,839)
(37,2)
(633,1393)
(1388,52)
(1354,1233)
(945,1302)
(740,1491)
(953,327)
(1788,1060)
(1253,344)
(1202,145)
(750,1788)
(861,1)
(1352,1005)
(115,1849)
(277,1053)
(329,415)
(646,26)
(1414,1125)
(1209,962)
(1853,1963)
(1187,801)
(1512,1580)
(1757,890)
(1967,700)
(512,188)
(1114,327)
(1788,1703)
(615,166)
(601,386)
(608,809)
(1692,1937)
(1912,841)
(104,1960)
